postalcode,FIPS,date,time,Total Stations,Has Fuel:Has Power,Has Fuel:No Power,No Fuel:Has Power,No Power:No Fuel,PercentageOperational,raw_visit_counts 
70767,22005,9/3/21,22:12,1,0,0,1,0,0,0
70767,22005,9/4/21,6:12,1,0,0,1,0,0,0
70767,22005,9/4/21,14:12,1,0,0,0,1,0,0
70767,22005,9/4/21,22:12,1,0,0,0,1,0,0
70767,22005,9/5/21,6:12,1,0,0,0,1,0,0
70767,22005,9/5/21,14:12,1,0,0,1,0,0,0
70767,22005,9/5/21,22:12,1,0,0,1,0,0,0
70767,22005,9/6/21,6:12,1,1,0,0,0,100,0
70767,22005,9/6/21,14:12,1,1,0,0,0,100,0
70767,22005,9/6/21,22:12,1,1,0,0,0,100,0
70767,22005,9/7/21,6:12,1,1,0,0,0,100,0
70767,22005,9/7/21,14:12,1,1,0,0,0,100,0
70767,22005,9/7/21,22:12,1,1,0,0,0,100,0
70767,22005,9/8/21,6:12,1,1,0,0,0,100,0
70767,22005,9/8/21,14:12,1,1,0,0,0,100,0
70767,22005,9/8/21,22:12,1,1,0,0,0,100,0
70767,22005,9/9/21,6:12,1,1,0,0,0,100,0
70767,22005,9/9/21,14:12,1,1,0,0,0,100,0
70767,22005,9/9/21,22:12,1,1,0,0,0,100,0
70767,22005,9/10/21,6:12,1,1,0,0,0,100,0
70767,22005,9/10/21,14:12,1,1,0,0,0,100,0
70767,22005,9/10/21,22:12,1,1,0,0,0,100,0
70767,22005,9/11/21,6:12,1,1,0,0,0,100,0
70767,22005,9/11/21,14:12,1,1,0,0,0,100,0
70767,22005,9/11/21,22:12,1,1,0,0,0,100,0
70767,22005,9/12/21,6:12,1,1,0,0,0,100,0
70767,22005,9/12/21,14:12,1,1,0,0,0,100,0
70767,22005,9/12/21,22:12,1,1,0,0,0,100,0
70767,22005,9/13/21,6:12,1,1,0,0,0,100,0
70767,22005,9/13/21,14:12,1,1,0,0,0,100,0
70767,22005,9/13/21,22:12,1,1,0,0,0,100,0
70767,22005,9/14/21,6:12,1,1,0,0,0,100,0
70767,22005,9/14/21,14:12,1,1,0,0,0,100,0
70767,22005,9/14/21,22:12,1,1,0,0,0,100,0
70767,22005,9/15/21,6:12,1,1,0,0,0,100,0
70767,22005,9/15/21,14:12,1,1,0,0,0,100,0
70767,22005,9/15/21,22:12,1,1,0,0,0,100,0
70767,22005,9/16/21,6:12,1,1,0,0,0,100,0
70767,22005,9/16/21,14:12,1,1,0,0,0,100,0
70767,22005,9/16/21,22:12,1,1,0,0,0,100,0
70767,22005,9/17/21,6:12,1,1,0,0,0,100,0
70767,22005,9/17/21,14:12,1,1,0,0,0,100,0
70767,22005,9/17/21,22:12,1,1,0,0,0,100,0
70767,22005,9/18/21,6:12,1,1,0,0,0,100,0
70767,22005,9/18/21,14:12,1,1,0,0,0,100,0
70767,22005,9/18/21,22:12,1,1,0,0,0,100,0
70767,22005,9/19/21,6:12,1,1,0,0,0,100,0
70767,22005,9/19/21,14:12,1,1,0,0,0,100,0
70767,22005,9/19/21,22:12,1,1,0,0,0,100,0
70767,22005,9/20/21,6:12,1,1,0,0,0,100,0
70767,22005,9/20/21,14:12,1,1,0,0,0,100,0
70767,22005,9/20/21,22:13,1,1,0,0,0,100,0
70767,22005,9/21/21,6:12,1,1,0,0,0,100,0
70767,22005,9/21/21,14:23,1,1,0,0,0,100,0
70767,22005,9/21/21,22:12,1,1,0,0,0,100,0
70767,22005,9/22/21,6:12,1,1,0,0,0,100,0
70767,22005,9/22/21,14:12,1,1,0,0,0,100,0
70767,22005,9/22/21,22:12,1,1,0,0,0,100,0
70767,22005,9/23/21,6:13,1,1,0,0,0,100,0
70767,22005,9/23/21,14:12,1,1,0,0,0,100,0
70767,22005,9/23/21,22:12,1,1,0,0,0,100,0
70767,22005,9/24/21,6:13,1,1,0,0,0,100,0
70767,22005,9/24/21,14:12,1,1,0,0,0,100,0
70767,22005,9/24/21,22:12,1,1,0,0,0,100,0
70767,22005,9/25/21,6:12,1,1,0,0,0,100,0
70767,22005,9/25/21,14:12,1,1,0,0,0,100,0
70767,22005,9/25/21,22:12,1,1,0,0,0,100,0
70767,22005,9/26/21,6:12,1,1,0,0,0,100,0
70767,22005,9/26/21,14:12,1,1,0,0,0,100,0
70767,22005,9/26/21,22:12,1,1,0,0,0,100,0
70767,22005,9/27/21,6:12,1,1,0,0,0,100,0
70767,22005,9/27/21,14:12,1,1,0,0,0,100,0
70767,22005,9/27/21,22:12,1,1,0,0,0,100,0
70767,22005,9/28/21,6:12,1,1,0,0,0,100,0
70767,22005,9/28/21,14:12,1,1,0,0,0,100,0
70767,22005,9/28/21,22:12,1,1,0,0,0,100,0
70767,22005,9/29/21,6:12,1,1,0,0,0,100,0
70767,22005,9/29/21,14:12,1,1,0,0,0,100,0
70767,22005,9/29/21,22:12,1,1,0,0,0,100,0
70767,22005,9/30/21,6:12,1,1,0,0,0,100,0
70767,22005,9/30/21,14:12,1,1,0,0,0,100,0
70767,22005,9/30/21,22:13,1,1,0,0,0,100,0
70767,22005,10/1/21,6:12,1,1,0,0,0,100,0
70767,22005,10/1/21,14:12,1,1,0,0,0,100,0
70767,22005,10/1/21,22:12,1,1,0,0,0,100,0
70767,22005,10/2/21,6:12,1,1,0,0,0,100,0
70767,22005,10/2/21,14:12,1,1,0,0,0,100,0
70767,22005,10/2/21,22:12,1,1,0,0,0,100,0
70767,22005,10/3/21,6:12,1,1,0,0,0,100,0
70767,22005,10/3/21,14:12,1,1,0,0,0,100,0
70767,22005,10/3/21,22:12,1,1,0,0,0,100,0
70767,22005,10/4/21,6:12,1,1,0,0,0,100,0
70767,22005,10/4/21,14:12,1,1,0,0,0,100,0
70767,22005,10/4/21,22:12,1,1,0,0,0,100,0
70767,22005,10/5/21,6:12,1,1,0,0,0,100,0
70767,22005,10/5/21,14:12,1,1,0,0,0,100,0
70767,22005,10/5/21,22:12,1,1,0,0,0,100,0
70767,22005,10/6/21,6:12,1,1,0,0,0,100,0
70767,22005,10/6/21,14:12,1,1,0,0,0,100,0
70769,22005,8/27/21,22:13,14,14,0,0,0,100,1241
70769,22063,8/27/21,22:13,1,1,0,0,0,100,211
70769,22005,8/28/21,6:12,14,13,0,1,0,92.86,1241
70769,22063,8/28/21,6:12,1,1,0,0,0,100,211
70769,22005,8/28/21,14:12,14,13,0,1,0,92.86,1241
70769,22063,8/28/21,14:12,1,1,0,0,0,100,211
70769,22005,8/28/21,22:12,14,13,0,1,0,92.86,1241
70769,22063,8/28/21,22:12,1,1,0,0,0,100,211
70769,22005,8/29/21,6:12,14,13,0,1,0,92.86,1241
70769,22063,8/29/21,6:12,1,1,0,0,0,100,211
70769,22005,8/29/21,14:12,14,13,0,1,0,92.86,1241
70769,22063,8/29/21,14:12,1,1,0,0,0,100,211
70769,22005,8/29/21,22:12,14,13,0,1,0,92.86,1241
70769,22063,8/29/21,22:12,1,1,0,0,0,100,211
70769,22005,8/30/21,6:12,14,13,0,1,0,92.86,1241
70769,22063,8/30/21,6:12,1,1,0,0,0,100,211
70769,22005,8/30/21,14:12,14,13,0,1,0,92.86,1241
70769,22063,8/30/21,14:12,1,1,0,0,0,100,211
70769,22005,8/30/21,22:13,14,12,0,1,1,85.71,1241
70769,22063,8/30/21,22:13,1,1,0,0,0,100,211
70769,22005,8/31/21,6:12,14,12,0,1,1,85.71,1241
70769,22063,8/31/21,6:12,1,1,0,0,0,100,211
70769,22005,8/31/21,14:12,14,12,0,1,1,85.71,1241
70769,22063,8/31/21,14:12,1,1,0,0,0,100,211
70769,22005,8/31/21,22:12,14,10,1,1,2,71.43,1241
70769,22063,8/31/21,22:12,1,1,0,0,0,100,211
70769,22005,9/1/21,6:12,14,4,3,5,2,28.57,1241
70769,22063,9/1/21,6:12,1,1,0,0,0,100,211
70769,22005,9/1/21,14:12,14,9,0,3,2,64.29,1241
70769,22063,9/1/21,14:12,1,1,0,0,0,100,211
70769,22005,9/1/21,22:12,14,6,1,5,2,42.86,1241
70769,22063,9/1/21,22:12,1,1,0,0,0,100,211
70769,22005,9/2/21,6:12,14,4,1,8,1,28.57,1241
70769,22063,9/2/21,6:12,1,0,0,1,0,0,211
70769,22005,9/2/21,14:12,14,7,0,5,2,50,1241
70769,22063,9/2/21,14:12,1,0,0,1,0,0,211
70769,22005,9/2/21,22:12,14,7,0,5,2,50,1241
70769,22063,9/2/21,22:12,1,0,0,1,0,0,211
70769,22005,9/3/21,6:12,14,0,0,12,2,0,1241
70769,22063,9/3/21,6:12,1,0,0,1,0,0,211
70769,22005,9/3/21,14:12,14,5,0,7,2,35.71,1241
70769,22063,9/3/21,14:12,1,0,0,1,0,0,211
70769,22005,9/3/21,22:12,14,8,0,5,1,57.14,1241
70769,22063,9/3/21,22:12,1,1,0,0,0,100,211
70769,22005,9/4/21,6:12,14,2,1,9,2,14.29,1241
70769,22063,9/4/21,6:12,1,1,0,0,0,100,211
70769,22005,9/4/21,14:12,14,6,0,6,2,42.86,1241
70769,22063,9/4/21,14:12,1,0,0,1,0,0,211
70769,22005,9/4/21,22:12,14,8,0,5,1,57.14,1241
70769,22063,9/4/21,22:12,1,0,0,1,0,0,211
70769,22005,9/5/21,6:12,14,4,0,9,1,28.57,1241
70769,22063,9/5/21,6:12,1,0,0,1,0,0,211
70769,22005,9/5/21,14:12,14,6,0,7,1,42.86,1241
70769,22063,9/5/21,14:12,1,0,0,1,0,0,211
70769,22005,9/5/21,22:12,14,6,0,7,1,42.86,1241
70769,22063,9/5/21,22:12,1,0,0,1,0,0,211
70769,22005,9/6/21,6:12,14,5,0,7,2,35.71,1241
70769,22063,9/6/21,6:12,1,0,0,1,0,0,211
70769,22005,9/6/21,14:12,14,5,0,8,1,35.71,1241
70769,22063,9/6/21,14:12,1,0,0,1,0,0,211
70769,22005,9/6/21,22:12,14,8,0,5,1,57.14,1241
70769,22063,9/6/21,22:12,1,0,0,1,0,0,211
70769,22005,9/7/21,6:12,14,9,0,4,1,64.29,1241
70769,22063,9/7/21,6:12,1,0,0,1,0,0,211
70769,22005,9/7/21,14:12,14,10,0,3,1,71.43,1241
70769,22063,9/7/21,14:12,1,0,0,1,0,0,211
70769,22005,9/7/21,22:12,14,10,0,3,1,71.43,1241
70769,22063,9/7/21,22:12,1,0,0,1,0,0,211
70769,22005,9/8/21,6:12,14,10,0,3,1,71.43,1241
70769,22063,9/8/21,6:12,1,1,0,0,0,100,211
70769,22005,9/8/21,14:12,14,10,0,3,1,71.43,1241
70769,22063,9/8/21,14:12,1,1,0,0,0,100,211
70769,22005,9/8/21,22:12,14,9,0,4,1,64.29,1241
70769,22063,9/8/21,22:12,1,1,0,0,0,100,211
70769,22005,9/9/21,6:12,14,9,0,4,1,64.29,1241
70769,22063,9/9/21,6:12,1,1,0,0,0,100,211
70769,22005,9/9/21,14:12,14,9,0,4,1,64.29,1241
70769,22063,9/9/21,14:12,1,1,0,0,0,100,211
70769,22005,9/9/21,22:12,14,10,0,3,1,71.43,1241
70769,22063,9/9/21,22:12,1,1,0,0,0,100,211
70769,22005,9/10/21,6:12,14,10,0,3,1,71.43,1241
70769,22063,9/10/21,6:12,1,1,0,0,0,100,211
70769,22005,9/10/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/10/21,14:12,1,1,0,0,0,100,211
70769,22005,9/10/21,22:12,14,9,0,4,1,64.29,1241
70769,22063,9/10/21,22:12,1,1,0,0,0,100,211
70769,22005,9/11/21,6:12,14,9,0,4,1,64.29,1241
70769,22063,9/11/21,6:12,1,1,0,0,0,100,211
70769,22005,9/11/21,14:12,14,9,0,4,1,64.29,1241
70769,22063,9/11/21,14:12,1,1,0,0,0,100,211
70769,22005,9/11/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,9/11/21,22:12,1,1,0,0,0,100,211
70769,22005,9/12/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/12/21,6:12,1,1,0,0,0,100,211
70769,22005,9/12/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/12/21,14:12,1,1,0,0,0,100,211
70769,22005,9/12/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,9/12/21,22:12,1,1,0,0,0,100,211
70769,22005,9/13/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/13/21,6:12,1,1,0,0,0,100,211
70769,22005,9/13/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/13/21,14:12,1,1,0,0,0,100,211
70769,22005,9/13/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,9/13/21,22:12,1,1,0,0,0,100,211
70769,22005,9/14/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/14/21,6:12,1,1,0,0,0,100,211
70769,22005,9/14/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/14/21,14:12,1,1,0,0,0,100,211
70769,22005,9/14/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,9/14/21,22:12,1,1,0,0,0,100,211
70769,22005,9/15/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/15/21,6:12,1,1,0,0,0,100,211
70769,22005,9/15/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/15/21,14:12,1,1,0,0,0,100,211
70769,22005,9/15/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,9/15/21,22:12,1,1,0,0,0,100,211
70769,22005,9/16/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/16/21,6:12,1,1,0,0,0,100,211
70769,22005,9/16/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/16/21,14:12,1,1,0,0,0,100,211
70769,22005,9/16/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,9/16/21,22:12,1,1,0,0,0,100,211
70769,22005,9/17/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/17/21,6:12,1,1,0,0,0,100,211
70769,22005,9/17/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/17/21,14:12,1,1,0,0,0,100,211
70769,22005,9/17/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,9/17/21,22:12,1,1,0,0,0,100,211
70769,22005,9/18/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/18/21,6:12,1,1,0,0,0,100,211
70769,22005,9/18/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/18/21,14:12,1,1,0,0,0,100,211
70769,22005,9/18/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,9/18/21,22:12,1,1,0,0,0,100,211
70769,22005,9/19/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/19/21,6:12,1,1,0,0,0,100,211
70769,22005,9/19/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/19/21,14:12,1,1,0,0,0,100,211
70769,22005,9/19/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,9/19/21,22:12,1,1,0,0,0,100,211
70769,22005,9/20/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/20/21,6:12,1,1,0,0,0,100,211
70769,22005,9/20/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/20/21,14:12,1,1,0,0,0,100,211
70769,22005,9/20/21,22:13,14,11,0,2,1,78.57,1241
70769,22063,9/20/21,22:13,1,1,0,0,0,100,211
70769,22005,9/21/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/21/21,6:12,1,1,0,0,0,100,211
70769,22005,9/21/21,14:23,14,11,0,2,1,78.57,1241
70769,22063,9/21/21,14:23,1,1,0,0,0,100,211
70769,22005,9/21/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,9/21/21,22:12,1,1,0,0,0,100,211
70769,22005,9/22/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/22/21,6:12,1,1,0,0,0,100,211
70769,22005,9/22/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/22/21,14:12,1,1,0,0,0,100,211
70769,22005,9/22/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,9/22/21,22:12,1,1,0,0,0,100,211
70769,22005,9/23/21,6:13,14,11,0,2,1,78.57,1241
70769,22063,9/23/21,6:13,1,1,0,0,0,100,211
70769,22005,9/23/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/23/21,14:12,1,1,0,0,0,100,211
70769,22005,9/23/21,22:12,14,10,0,3,1,71.43,1241
70769,22063,9/23/21,22:12,1,1,0,0,0,100,211
70769,22005,9/24/21,6:13,14,10,0,3,1,71.43,1241
70769,22063,9/24/21,6:13,1,1,0,0,0,100,211
70769,22005,9/24/21,14:12,14,10,0,3,1,71.43,1241
70769,22063,9/24/21,14:12,1,1,0,0,0,100,211
70769,22005,9/24/21,22:12,14,10,0,3,1,71.43,1241
70769,22063,9/24/21,22:12,1,1,0,0,0,100,211
70769,22005,9/25/21,6:12,14,10,0,3,1,71.43,1241
70769,22063,9/25/21,6:12,1,1,0,0,0,100,211
70769,22005,9/25/21,14:12,14,10,0,3,1,71.43,1241
70769,22063,9/25/21,14:12,1,1,0,0,0,100,211
70769,22005,9/25/21,22:12,14,10,0,3,1,71.43,1241
70769,22063,9/25/21,22:12,1,1,0,0,0,100,211
70769,22005,9/26/21,6:12,14,10,0,3,1,71.43,1241
70769,22063,9/26/21,6:12,1,1,0,0,0,100,211
70769,22005,9/26/21,14:12,14,10,0,3,1,71.43,1241
70769,22063,9/26/21,14:12,1,1,0,0,0,100,211
70769,22005,9/26/21,22:12,14,10,0,3,1,71.43,1241
70769,22063,9/26/21,22:12,1,1,0,0,0,100,211
70769,22005,9/27/21,6:12,14,10,0,3,1,71.43,1241
70769,22063,9/27/21,6:12,1,1,0,0,0,100,211
70769,22005,9/27/21,14:12,14,10,0,3,1,71.43,1241
70769,22063,9/27/21,14:12,1,1,0,0,0,100,211
70769,22005,9/27/21,22:12,14,10,0,3,1,71.43,1241
70769,22063,9/27/21,22:12,1,1,0,0,0,100,211
70769,22005,9/28/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/28/21,6:12,1,1,0,0,0,100,211
70769,22005,9/28/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/28/21,14:12,1,1,0,0,0,100,211
70769,22005,9/28/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,9/28/21,22:12,1,1,0,0,0,100,211
70769,22005,9/29/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/29/21,6:12,1,1,0,0,0,100,211
70769,22005,9/29/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/29/21,14:12,1,1,0,0,0,100,211
70769,22005,9/29/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,9/29/21,22:12,1,1,0,0,0,100,211
70769,22005,9/30/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,9/30/21,6:12,1,1,0,0,0,100,211
70769,22005,9/30/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,9/30/21,14:12,1,1,0,0,0,100,211
70769,22005,9/30/21,22:13,14,11,0,2,1,78.57,1241
70769,22063,9/30/21,22:13,1,1,0,0,0,100,211
70769,22005,10/1/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,10/1/21,6:12,1,1,0,0,0,100,211
70769,22005,10/1/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,10/1/21,14:12,1,1,0,0,0,100,211
70769,22005,10/1/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,10/1/21,22:12,1,1,0,0,0,100,211
70769,22005,10/2/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,10/2/21,6:12,1,1,0,0,0,100,211
70769,22005,10/2/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,10/2/21,14:12,1,1,0,0,0,100,211
70769,22005,10/2/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,10/2/21,22:12,1,1,0,0,0,100,211
70769,22005,10/3/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,10/3/21,6:12,1,1,0,0,0,100,211
70769,22005,10/3/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,10/3/21,14:12,1,1,0,0,0,100,211
70769,22005,10/3/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,10/3/21,22:12,1,1,0,0,0,100,211
70769,22005,10/4/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,10/4/21,6:12,1,1,0,0,0,100,211
70769,22005,10/4/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,10/4/21,14:12,1,1,0,0,0,100,211
70769,22005,10/4/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,10/4/21,22:12,1,1,0,0,0,100,211
70769,22005,10/5/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,10/5/21,6:12,1,1,0,0,0,100,211
70769,22005,10/5/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,10/5/21,14:12,1,1,0,0,0,100,211
70769,22005,10/5/21,22:12,14,11,0,2,1,78.57,1241
70769,22063,10/5/21,22:12,1,1,0,0,0,100,211
70769,22005,10/6/21,6:12,14,11,0,2,1,78.57,1241
70769,22063,10/6/21,6:12,1,1,0,0,0,100,211
70769,22005,10/6/21,14:12,14,11,0,2,1,78.57,1241
70769,22063,10/6/21,14:12,1,1,0,0,0,100,211
70770,22033,8/27/21,22:13,2,2,0,0,0,100,206
70770,22033,8/28/21,6:12,2,2,0,0,0,100,206
70770,22033,8/28/21,14:12,2,2,0,0,0,100,206
70770,22033,8/28/21,22:12,2,2,0,0,0,100,206
70770,22033,8/29/21,6:12,2,2,0,0,0,100,206
70770,22033,8/29/21,14:12,2,2,0,0,0,100,206
70770,22033,8/29/21,22:12,2,2,0,0,0,100,206
70770,22033,8/30/21,6:12,2,2,0,0,0,100,206
70770,22033,8/30/21,14:12,2,2,0,0,0,100,206
70770,22033,8/30/21,22:13,2,2,0,0,0,100,206
70770,22033,8/31/21,6:12,2,2,0,0,0,100,206
70770,22033,8/31/21,14:12,2,2,0,0,0,100,206
70770,22033,8/31/21,22:12,2,0,0,2,0,0,206
70770,22033,9/1/21,6:12,2,0,0,2,0,0,206
70770,22033,9/1/21,14:12,2,0,0,2,0,0,206
70770,22033,9/1/21,22:12,2,0,0,2,0,0,206
70770,22033,9/2/21,6:12,2,0,0,2,0,0,206
70770,22033,9/2/21,14:12,2,1,0,1,0,50,206
70770,22033,9/2/21,22:12,2,0,0,2,0,0,206
70770,22033,9/3/21,6:12,2,0,0,2,0,0,206
70770,22033,9/3/21,14:12,2,1,0,1,0,50,206
70770,22033,9/3/21,22:12,2,1,0,1,0,50,206
70770,22033,9/4/21,6:12,2,0,0,2,0,0,206
70770,22033,9/4/21,14:12,2,2,0,0,0,100,206
70770,22033,9/4/21,22:12,2,2,0,0,0,100,206
70770,22033,9/5/21,6:12,2,2,0,0,0,100,206
70770,22033,9/5/21,14:12,2,2,0,0,0,100,206
70770,22033,9/5/21,22:12,2,1,0,1,0,50,206
70770,22033,9/6/21,6:12,2,1,0,1,0,50,206
70770,22033,9/6/21,14:12,2,1,0,1,0,50,206
70770,22033,9/6/21,22:12,2,1,0,1,0,50,206
70770,22033,9/7/21,6:12,2,1,0,1,0,50,206
70770,22033,9/7/21,14:12,2,1,0,1,0,50,206
70770,22033,9/7/21,22:12,2,1,0,1,0,50,206
70770,22033,9/8/21,6:12,2,1,0,1,0,50,206
70770,22033,9/8/21,14:12,2,1,0,1,0,50,206
70770,22033,9/8/21,22:12,2,1,0,1,0,50,206
70770,22033,9/9/21,6:12,2,1,0,1,0,50,206
70770,22033,9/9/21,14:12,2,1,0,1,0,50,206
70770,22033,9/9/21,22:12,2,1,0,1,0,50,206
70770,22033,9/10/21,6:12,2,1,0,1,0,50,206
70770,22033,9/10/21,14:12,2,1,0,1,0,50,206
70770,22033,9/10/21,22:12,2,1,0,1,0,50,206
70770,22033,9/11/21,6:12,2,1,0,1,0,50,206
70770,22033,9/11/21,14:12,2,1,0,1,0,50,206
70770,22033,9/11/21,22:12,2,1,0,1,0,50,206
70770,22033,9/12/21,6:12,2,1,0,1,0,50,206
70770,22033,9/12/21,14:12,2,1,0,1,0,50,206
70770,22033,9/12/21,22:12,2,1,0,1,0,50,206
70770,22033,9/13/21,6:12,2,1,0,1,0,50,206
70770,22033,9/13/21,14:12,2,1,0,1,0,50,206
70770,22033,9/13/21,22:12,2,1,0,1,0,50,206
70770,22033,9/14/21,6:12,2,1,0,1,0,50,206
70770,22033,9/14/21,14:12,2,1,0,1,0,50,206
70770,22033,9/14/21,22:12,2,1,0,1,0,50,206
70770,22033,9/15/21,6:12,2,1,0,1,0,50,206
70770,22033,9/15/21,14:12,2,1,0,1,0,50,206
70770,22033,9/15/21,22:12,2,1,0,1,0,50,206
70770,22033,9/16/21,6:12,2,1,0,1,0,50,206
70770,22033,9/16/21,14:12,2,1,0,1,0,50,206
70770,22033,9/16/21,22:12,2,1,0,1,0,50,206
70770,22033,9/17/21,6:12,2,1,0,1,0,50,206
70770,22033,9/17/21,14:12,2,1,0,1,0,50,206
70770,22033,9/17/21,22:12,2,1,0,1,0,50,206
70770,22033,9/18/21,6:12,2,1,0,1,0,50,206
70770,22033,9/18/21,14:12,2,1,0,1,0,50,206
70770,22033,9/18/21,22:12,2,1,0,1,0,50,206
70770,22033,9/19/21,6:12,2,1,0,1,0,50,206
70770,22033,9/19/21,14:12,2,1,0,1,0,50,206
70770,22033,9/19/21,22:12,2,1,0,1,0,50,206
70770,22033,9/20/21,6:12,2,1,0,1,0,50,206
70770,22033,9/20/21,14:12,2,1,0,1,0,50,206
70770,22033,9/20/21,22:13,2,1,0,1,0,50,206
70770,22033,9/21/21,6:12,2,1,0,1,0,50,206
70770,22033,9/21/21,14:23,2,1,0,1,0,50,206
70770,22033,9/21/21,22:12,2,1,0,1,0,50,206
70770,22033,9/22/21,6:12,2,1,0,1,0,50,206
70770,22033,9/22/21,14:12,2,1,0,1,0,50,206
70770,22033,9/22/21,22:12,2,1,0,1,0,50,206
70770,22033,9/23/21,6:13,2,1,0,1,0,50,206
70770,22033,9/23/21,14:12,2,1,0,1,0,50,206
70770,22033,9/23/21,22:12,2,1,0,1,0,50,206
70770,22033,9/24/21,6:13,2,1,0,1,0,50,206
70770,22033,9/24/21,14:12,2,1,0,1,0,50,206
70770,22033,9/24/21,22:12,2,1,0,1,0,50,206
70770,22033,9/25/21,6:12,2,1,0,1,0,50,206
70770,22033,9/25/21,14:12,2,1,0,1,0,50,206
70770,22033,9/25/21,22:12,2,1,0,1,0,50,206
70770,22033,9/26/21,6:12,2,1,0,1,0,50,206
70770,22033,9/26/21,14:12,2,1,0,1,0,50,206
70770,22033,9/26/21,22:12,2,1,0,1,0,50,206
70770,22033,9/27/21,6:12,2,1,0,1,0,50,206
70770,22033,9/27/21,14:12,2,1,0,1,0,50,206
70770,22033,9/27/21,22:12,2,1,0,1,0,50,206
70770,22033,9/28/21,6:12,2,1,0,1,0,50,206
70770,22033,9/28/21,14:12,2,1,0,1,0,50,206
70770,22033,9/28/21,22:12,2,1,0,1,0,50,206
70770,22033,9/29/21,6:12,2,1,0,1,0,50,206
70770,22033,9/29/21,14:12,2,1,0,1,0,50,206
70770,22033,9/29/21,22:12,2,1,0,1,0,50,206
70770,22033,9/30/21,6:12,2,1,0,1,0,50,206
70770,22033,9/30/21,14:12,2,1,0,1,0,50,206
70770,22033,9/30/21,22:13,2,1,0,1,0,50,206
70770,22033,10/1/21,6:12,2,1,0,1,0,50,206
70770,22033,10/1/21,14:12,2,1,0,1,0,50,206
70770,22033,10/1/21,22:12,2,1,0,1,0,50,206
70770,22033,10/2/21,6:12,2,1,0,1,0,50,206
70770,22033,10/2/21,14:12,2,1,0,1,0,50,206
70770,22033,10/2/21,22:12,2,1,0,1,0,50,206
70770,22033,10/3/21,6:12,2,1,0,1,0,50,206
70770,22033,10/3/21,14:12,2,1,0,1,0,50,206
70770,22033,10/3/21,22:12,2,1,0,1,0,50,206
70770,22033,10/4/21,6:12,2,1,0,1,0,50,206
